,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
467,coconut,Q3342808,instance of,commodity,Q2424752,1
468,coffee,Q8486,instance of,commodity,Q2424752,1
469,coherence,Q193147,subclass of,coordination,Q2463100,1
470,collecting,Q208165,different from,dumping,Q467064,1
471,commercialise research products,id-less,subclass of,research product,Q51423318,1
472,Rural Enterprises Programme,id-less,has part,REP Rural Enterprises Programme,id-less,1
473,continental,Q174769,subclass of,development policies and programmes,id-less,1
474,contractors,Q37047305,field of this occupation,project type,Q61044807,1
475,affiliations,Q46815761,part of,political,Q82955,1
476,Road Safety Commission 2012-2018,id-less,instance of,Annual Reports,Q103890016,1
477,cultural heritage,Q210272,instance of,intangible,Q83649864,1
478,culture,Q11042,has part,national values,Q58457241,1
479,current generation,Q37520305,followed by,generations yet unborn,id-less,1
480,current one,id-less,instance of,plan,Q4006,1
481,cylinder recirculation,id-less,facet of,LPG,Q351609,1
482,data,Q42848,subclass of,information,Q11028,1
483,data collection,Q4929239,part of,data production,Q105100083,1
484,data ecosystem,Q96754771,facet of,data use,Q27717483,1
485,Right to Information Bill,Q56063258,instance of,Bill,Q686822,1
486,cross-sectoral planning groups,id-less,part of,"policy, planning, monitoring and evaluation divisions",id-less,1
487,data gaps,Q108690447,facet of,data challenge,Q64889512,1
488,data production,Q105100083,has part,data collection,Q4929239,1
489,decent work,Q827081,facet of,employment,Q656365,1
490,Right to Information,Q2725604,operator,RTI,Q7277844,1
491,decentralised planning,id-less,subclass of,planning,Q309100,1
492,Right to Information,Q2725604,country,Ghana,Q117,1
493,decentralised planning system,id-less,subclass of,planning system,Q39426886,1
494,decision-making process,Q54023377,part of,governance,Q1553864,1
495,crowd funding,Q348303,subclass of,online funding,id-less,1
496,Road Safety Strategy,id-less,has part,Action Plan,Q422638,1
497,contribution of the manufacturing subsector to GDP,id-less,point in time,2013,Q1998,1
498,corruption,Q366,has effect,waste,Q45701,1
499,cooking,Q38695,subclass of,cleaning,Q17200001,1
500,coordination,Q2463100,has part,implementation,Q245962,1
501,Roads,Q913035,part of,Transport Infrastructure,Q376799,1
502,coral reef,Q11292,part of,ocean,Q9430,1
503,core national indicators,id-less,country,national,Q53247,1
504,corporate philanthropy,Q59556396,subclass of,funding,Q6055890,1
505,corporate social responsibility,Q218600,part of,private sector,Q591763,1
506,corresponding,Q2625729,has part,Indicator Description,id-less,1
507,cosmetologists,Q11608949,subclass of,beauticians,Q108290503,1
508,cross-sectoral,Q63596015,subclass of,Multi-stakeholder,Q48741106,1
509,cost,Q240673,part of,infrastructure,Q121359,1
510,cotton,Q11457,instance of,commodity,Q2424752,1
511,count ry,id-less,has parts of the class,stools,Q79941614,1
512,country w ill proceed,id-less,different from,middle -incom e income status,id-less,1
513,credit delivery,id-less,part of,financial institutions,Q57774188,1
514,crime,Q83267,has part,victim,Q1851760,1
515,critical issues,Q71886795,subclass of,issues,Q27711315,1
516,cross-cutting themes,Q76652865,part of,SDGs,Q7649586,1
517,civil society organisation,Q60793921,part of,private sector,Q591763,1
518,civil society organisation,Q60793921,part of,partners in good,id-less,1
519,civil society,Q181865,part of,private sector,Q591763,1
520,SDG 3,Q50216838,part of,SDG 6,Q48741129,1
521,bank branch,Q21073937,different from,ATM,Q8701,1
522,banking,Q806718,use,financial,Q22687,1
523,basic education,Q3309206,subclass of,education,Q8434,1
524,basic necessities,Q111953991,part of,life,Q864928,1
525,benefit,Q678774,facet of,public,Q294440,1
526,bilateral organisation,id-less,has part,international development agencies,id-less,1
527,billboards,Q79174381,subclass of,advertisement,Q37038,1
528,bottled water,Q1049049,different from,piped water,Q38671895,1
529,SDG 2,Q50215926,part of,SDGs,Q7649586,1
530,augment,Q760437,part of,structures,Q811979,1
531,boys,Q3010,opposite of,Girls,Q6581072,1
532,SDG 2,Q50215926,follows,SDG 1,Q50214636,1
533,SDG 17,Q53581254,follows,SDGs 16,id-less,1
534,SDG 15,Q53581245,part of,SDG 7,Q53581213,1
535,SDG 15,Q53581245,follows,SDG 13,Q53581236,1
536,SDG 13,Q53581236,part of,SDG 7,Q53581213,1
537,briefs,Q49223,subclass of,documents,Q9344,1
538,budget,Q41263,part of,sectors,Q2739810,1
539,bank,Q22687,has part,register transaction,id-less,1
540,assembly time,id-less,has part,snack,Q749316,1
541,civic rights,id-less,subclass of,responsibilities,Q19096746,1
542,airline,Q46970,item operated,routes,Q1167678,1
543,age,Q185836,subclass of,phenomenon,Q483247,1
544,agribusiness,Q396622,part of,agriculture,Q11451,1
545,agricultural inputs,Q77742709,use,agriculture,Q11451,1
546,agricultural value chain,Q16002108,facet of,agriculture,Q11451,1
547,agriculture,Q11451,instance of,industry,Q8148,1
548,agriculture,Q11451,subclass of,enterprises,Q5380419,1
549,air,Q7391292,different from,land,Q11081619,1
550,air quality stations,id-less,located in the administrative territorial entity,Accra,Q3761,1
551,airline tickets,id-less,has part,Value Added Tax,Q128635,1
552,artisanal,Q877729,subclass of,mining,Q44497,1
553,ambulance,Q180481,use,emergency service,Q814610,1
554,ambulance,Q180481,use,emergency services,Q814610,1
555,antenatal care,Q3308829,facet of,pregnant women,Q308623,1
556,apprentices,Q59263364,subclass of,craftsmen,Q96185371,1
557,apprenticeship,Q59263467,subclass of,employable skills training,id-less,1
558,SDG 3,Q50216838,part of,SDG 7,Q53581213,1
559,apprenticeship,Q59263467,subclass of,skills acquisition,Q33394093,1
560,around,Q5727902,different from,not,Q150225,1
561,budget expenditure,id-less,subclass of,actual spending,id-less,1
562,budgeting,Q41263,has part,expenditure,Q760120,1
563,SDG 13,Q53581236,part of,Paris Agreement,Q21707860,1
564,childbearing,Q72352059,different from,Young mother,Q27897500,1
565,SDG,Q7649586,has part,Population Manage-ment,id-less,1
566,child marriage,Q1546421,subclass of,married,Q37713312,1
567,child poverty,Q1561657,facet of,child development,Q407784,1
568,SDG,Q7649586,has part,7,Q23350,1
569,SDG,Q7649586,has part,6,Q23488,1
570,child poverty,Q1561657,subclass of,root causes,Q74206579,1
571,child protection,Q1029430,facet of,child,Q7569,1
572,SDG,Q7649586,has part,17,Q40118,1
573,children,Q7569,mother,Parents,Q7566,1
574,built environment,Q4986688,opposite of,natural environment,Q43619,1
575,children,Q7569,part of,Primary school,Q9842,1
576,children,Q7569,part of,Secondary school,Q159334,1
577,children less than a year old,id-less,subclass of,registration fees,Q81855042,1
578,children under 5 years,Q48373411,subclass of,Early childhood development,Q19719007,1
579,Russia,Q159,diplomatic relation,China,Q148,1
580,"children, women and girls",id-less,subclass of,deprived of a dignified life,id-less,1
581,citrus,Q81513,instance of,commodity,Q2424752,1
582,civic engagement,Q4116870,subclass of,political,Q82955,1
583,SDG,Q7649586,has part,SDGs,Q7649586,1
584,child marriage,Q1546421,country,Ghana,Q117,1
585,child labour,Q192571,subclass of,child,Q7569,1
586,child and youth development,id-less,facet of,children,Q7569,1
587,bulletins,Q51431137,subclass of,documents,Q9344,1
588,caesarean section,Q228036,part of,obstetric emergency services,id-less,1
589,SDG 13,Q53581236,follows,SDG 9,Q53581219,1
590,SDG 13,Q53581236,followed by,SDG 15,Q53581245,1
591,cashew,Q7885904,instance of,commodity,Q2424752,1
592,SDG 12,Q53581232,has part,responsible consumption and production,Q58002052,1
593,cast in stone,Q962617,said to be the same as,Nothing is cast in stone,Q77732592,1
594,SDG 1,Q50214636,part of,rural economic growth,Q58144831,1
595,catalytic grant,id-less,subclass of,foundations,Q1421054,1
596,catchment,Q166620,facet of,drinking water quality,Q5307745,1
597,cedi,Q73269488,country,Ghana,Q117,1
598,change,Q1150070,opposite of,continuity,Q559618,1
599,SDG 1,Q50214636,followed by,SDG 2,Q50215926,1
600,changes in circums tances,id-less,facet of,circums tances,id-less,1
601,checklist,Q922625,used by,students designed,id-less,1
602,chil-dren,id-less,subclass of,overweight,Q332428,1
603,child,Q7569,subclass of,morbidity and mortality,Q27717823,1
604,SDGs,Q7649586,followed by,2030 Agenda,Q22129254,1
605,Upper West,Q1780392,shares border with,Ashanti Region,Q398417,1
606,VILIST OF ACRONYMS,id-less,part of,IIITABLE OF CONTENTS,id-less,1
607,Speech,Q315,instance of,Physical,Q413,1
608,Stakeholders engaged in validation meetings,id-less,facet of,validation meeting,id-less,1
609,Stanford University,Q41506,field of work,Artificial Intelligence,Q11660,1
610,SDGs,Q7649586,has part,vague knowledge,id-less,1
611,State Agency Mandates,id-less,subclass of,Duplication,Q746284,1
612,State Parties,id-less,facet of,human rights,Q8458,1
613,State-owned Enterprises,Q17069709,subclass of,SOEs,Q10041,1
614,States,Q104539563,country,United,Q18716,1
615,SDGs,Q7649586,has part,successful incorporation,Q33213657,1
616,Statistics Denmark,Q1164337,subsidiary,GSS,Q14881255,1
617,SDGs,Q7649586,has part,sub-national,Q7603708,1
618,Status of SDGs progress,id-less,facet of,SDGs,Q7649586,1
619,Steps Towards Employment and Productivity,id-less,number of participants,9,Q19108,1
620,Strategic Anchor Industrial Development Initiatives,id-less,number of participants,6,Q23488,1
621,Strategic Exports and International Trade,id-less,facet of,International Trade,Q178803,1
622,Strategic Growth Areas,id-less,subclass of,Growth Areas,Q40763478,1
623,Street children,Q501846,subclass of,v,Q25428,1
624,Street hawking in 1874,id-less,point in time,1874,Q7761,1
625,Sports and Recreation,Q29585974,subclass of,Recreation,Q184872,1
626,SDGs,Q7649586,instance of,global goals,Q7649586,1
627,SDGs,Q7649586,has part,strategic action,Q107681368,1
628,SDGs,Q7649586,main subject,Climate Change,Q125928,1
629,Social Opportunities Project,id-less,country,GHANA,Q117,1
630,Social Policies,Q110159614,subclass of,Policies,Q47011897,1
631,Social Protection Policy,Q108202644,part of,National Strategic Framework on Ending Child Marriage,id-less,1
632,Social stigma,Q1137326,subclass of,inequalities,Q93565459,1
633,Socio-Economic IssuesIssues/Concerns,id-less,subclass of,Issues,Q27711315,1
634,Solar Energy,Q40015,subclass of,alternative power sources,id-less,1
635,Solar PV,Q217941,subclass of,off-grid,Q267162,1
636,SDGs,Q7649586,main subject,green economy,Q598188,1
637,Solar PV,Q217941,subclass of,renewable energy,Q12705,1
638,South Western basin,id-less,area,1,Q199,1
639,SDGs,Q7649586,main subject,cross-cutting themes,Q76652865,1
640,South-South cooperation,Q210519,country,South,Q667,1
641,Spatial Planning,Q149013,studies,Human Settlements,Q486972,1
642,Special Dev elopment Area,id-less,subclass of,elopment,Q100314526,1
643,Special Development Authorities,id-less,has part,Zongo Development Fund,id-less,1
644,Special Development Authority,id-less,part of,National Entrepreneurship and Innovation Programme,id-less,1
645,Special Education,Q212105,studies,special needs,Q63861526,1
646,Street hawking in 2017,id-less,point in time,2017,Q25290,1
647,Strengthening Governance in the Civic Sector,id-less,facet of,Civic Sector,Q1063076,1
648,Social Development Policies in Ghana,id-less,country,Ghana,Q117,1
649,Sunyani,Q406037,contains administrative territorial entity,Konongo,Q1016732,1
650,Support for the Aged,id-less,main subject,Aged,Q332154,1
651,Sustainable,Q66095801,subclass of,Energy,Q11379,1
652,Sustainable Banking Principles in GHANA’S,id-less,country,GHANA’S,Q5555403,1
653,Sustainable Cities and Communities,id-less,facet of,Communities,Q177634,1
654,Sustainable Consumption,Q477335,subclass of,Production Patterns,Q43320982,1
655,Sustainable Development Goal Indicators,id-less,creator,IAEG-SDGs Inter-Agency and Expert Group on Sustainable Development Goal Indicators,id-less,1
656,Sustainable Development Goals,Q7649586,country,GHANA,Q117,1
657,Sustainable Development Goals,Q7649586,country,Ghana,Q117,1
658,Sustainable Development Goals,Q7649586,country,Ghanaian people,Q15307583,1
659,Sustainable Development Goals,Q7649586,creator,GHANA’S,Q5555403,1
660,Sustainable Development Goals,Q7649586,creator,UN,Q1065,1
661,SDGs,Q7649586,has part,cross-cutting themes,Q76652865,1
662,Sustainable Development Goals,Q7649586,creator,UN Secretary-General,Q81066,1
663,Sustainable Development Goals,Q7649586,follows,Millennium Development Goals,Q81737,1
664,Sustainable Development Goals,Q7649586,has part,2030 Agenda for Sustainable Development,Q22129254,1
665,Sustainable Development Goals,Q7649586,has part,Pan-African Conference on Inequality and Localisation of the Global Development Agenda,id-less,1
666,SDGs,Q7649586,has part,Synergies among the goals,id-less,1
667,Supervisory,Q759969,instance of,Role,Q214339,1
668,Summary of comments from validation meetings,id-less,part of,appendix 2,Q104433224,1
669,SDGs,Q7649586,has part,results framework,id-less,1
670,SDGs,Q7649586,has part,disaggregated data,Q30867384,1
671,SDGs,Q7649586,has part,policy,Q1156854,1
672,SDGs,Q7649586,has part,national,Q53247,1
673,Strengthening Local Government Capacity,id-less,facet of,Local Government,Q6501447,1
674,Strengthening Social Protection,id-less,facet of,social protection,Q2483208,1
675,Strengthening the Capacity of the Public Sector to Deliver Development,id-less,facet of,Public Sector,Q294217,1
676,Strengths,Q100138017,opposite of,Weaknesses,Q980400,1
677,Strong Institutions,id-less,has part,Justice,Q16533,1
678,Strong Institutions,id-less,part of,Peace,Q454,1
679,Structure of the Economy,id-less,opposite of,Change without Transformation,Q90576362,1
680,Structures within the decentralised,id-less,facet of,decentralised,Q112827555,1
681,Sub-Programme,id-less,has part,Economic Item,id-less,1
682,SDGs,Q7649586,has part,interventions,Q15763635,1
683,Sub-Programme,id-less,number of participants,14,Q38582,1
684,SDGs,Q7649586,has part,integrated budgeting system,id-less,1
685,SDGs,Q7649586,has part,indicator targets,id-less,1
686,Summary of comments from validation meetings,id-less,has part,appendix 2,Q104433224,1
687,SDGs,Q7649586,has part,indica-tors,id-less,1
688,SDGs,Q7649586,main subject,protecting the planet,Q23922668,1
689,Social Development,Q15765794,subclass of,Development,Q1074523,1
690,VAT,Q237,subclass of,Value Added Tax,Q128635,1
691,SDGs-related subjects,id-less,part of,SDGs,Q7649586,1
692,SE4ALL-GHANA%20ACTION%20PLAN,id-less,publisher,energycom.gov.gh,id-less,1
693,SEA Strategic Environmental Assessment,id-less,instance of,Environmental Assessment,Q80899157,1
694,SESIP,id-less,has part,NESSAP,id-less,1
695,SHS,Q259516,different from,JHS,Q1141808,1
696,SDGs ACTIVITIES IN PICTURES 96,id-less,part of,SDGs,Q7649586,1
697,SDGs 16,id-less,followed by,SDG 17,Q53581254,1
698,SHS40,id-less,number of participants,4.4,Q34264,1
699,SOCIETY,Q8425,has part,HEALTHY,Q24238419,1
700,STEM,Q210523,has part,Engineering,Q11023,1
701,STEM,Q210523,has part,Mathematics,Q395,1
702,STEM,Q210523,has part,Science,Q336,1
703,STEM,Q210523,has part,Technology,Q11016,1
704,STEM Initiative in Ghana,id-less,country,Ghana,Q117,1
705,STI Science Technology and Innovation,id-less,field of work,Innovation,Q174165,1
706,STIs Sexually Transmitted Infections,id-less,subclass of,STIs,Q933358,1
707,SDGs,Q7649586,point in time,2063,Q1044976,1
708,SUN,Q132,part of,UN,Q1065,1
709,SDGs Advisory Unit,id-less,parent organization,Office of the President,Q97836603,1
710,SDGs's indicators,id-less,part of,SDGs,Q7649586,1
711,SUN Scaling Up Nutrition,id-less,main subject,Nutrition,Q2138622,1
712,SDGs targets by 2030,id-less,point in time,2030,Q12799,1
713,SDGs Report,id-less,instance of,Report,Q10870555,1
714,SDGs Report,id-less,main subject,SDGs,Q7649586,1
715,SDGs SDGs,id-less,part of,SDGs,Q7649586,1
716,SDGs Technical ICC,id-less,has part,National Development Planning Commission,Q104880767,1
717,SDGs Youth Essay Competition,id-less,facet of,SDGs,Q7649586,1
718,SDGs Implementation Coordination Committee,id-less,field of work,SDGs,Q7649586,1
719,SDGs Implementation Coordinating Committee,id-less,part of,High-Level Ministerial Committee,id-less,1
720,SDGs Implementation Coordinating Committee,id-less,parent organization,High Level Ministerial Committee on SDGs,id-less,1
721,SDGs Youth Essay Competition,id-less,organizer,Youth Empowerment Synergy,id-less,1
722,SDGs budget tracking system,id-less,country,GHANA’S,Q5555403,1
723,SDGs budget tracking system,id-less,inception,2018,Q25291,1
724,SDGs in,id-less,part of,SDGs,Q7649586,1
725,SDGs Implementation Coordinating Committee,id-less,instance of,Committee,Q865588,1
726,SDGs Implementation Coordinating Committee,id-less,facet of,SDGs,Q7649586,1
727,SDGs indicators,id-less,part of,SDGs,Q7649586,1
728,SDGs localisation initiative,id-less,facet of,SDGs,Q7649586,1
729,SDGs Data Roadmap,id-less,facet of,SDGs,Q7649586,1
730,SUN Movement,id-less,country,Ghana,Q117,1
731,Sahel zone,Q66065,located in the administrative territorial entity,GHANA’S,Q5555403,1
732,Social,Q345367,has part,Commercial Infrastructure,id-less,1
733,Secondary school,Q159334,has part,children,Q7569,1
734,Self Help Electrification Programme,id-less,part of,National Electrification Scheme,id-less,1
735,Self-help,Q6498453,subclass of,Programme,Q170584,1
