,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
517,Interventions Long-Term Interventions,id-less,subclass of,Interventions,Q15763635,5
518,county,Q19470,different from,gender,Q48277,5
519,Malawi,Q1020,continent,Africa,Q15,5
520,REPUBLIC OF LIBERIA RISING 20 30,id-less,facet of,REPUBLIC OF LIBERIA,Q1014,5
521,REPUBLIC OF LIBERIA AGENDA FOR TRANSFORMATION,id-less,point in time,2030,Q12799,5
522,1986 Constitution,id-less,point in time,1986,Q2430,5
523,poverty,Q10294,country,Liberia,Q1014,5
524,teacher training,Q1374230,practiced by,teacher,Q37226,5
525,united,Q18716,continent,Africa,Q15,5
526,Monitoring and Evaluation,Q18390984,subclass of,M&E,Q11573,5
527,MoAIWD,id-less,parent organization,NSO,Q33890,5
528,food security,Q1229911,facet of,hunger,Q165947,5
529,gender,Q48277,different from,age,Q185836,5
530,gender,Q48277,different from,county,Q19470,5
531,sanitation,Q949149,facet of,water supply,Q1061108,5
532,service,Q7406919,different from,public,Q294440,5
533,3,Q201,instance of,SDGs,Q7649586,5
534,Planning,Q309100,part of,Development,Q1074523,5
535,infrastructure,Q121359,has part,roads,Q913035,5
536,EDUCATION,Q8434,has part,SKILLS,Q10670181,5
537,DPs,Q1061846,subclass of,MDAs,Q6878879,5
538,a n d,Q18109730,has part,d,Q573,5
539,drought,Q43059,has effect,flood,Q8068,5
540,SKILLS,Q10670181,part of,EDUCATION,Q8434,5
541,conservation,Q832237,subclass of,management,Q2920921,5
542,Paris,Q90,country,France,Q142,5
543,2030 Agenda for Sustainable Development,Q22129254,point in time,2030,Q12799,5
544,SDG TARGETSAU 2063,id-less,point in time,2063,Q1044976,5
545,2023,Q49622,follows,2022,Q49625,5
546,economy,Q159810,has part,sectors,Q2739810,5
547,political,Q82955,part of,social,Q345367,5
548,EAD,Q170420,instance of,Reports,Q10870555,5
549,administration,Q5283295,part of,public governance,Q56758914,5
550,irrigation,Q11453,subclass of,schemes,Q717197,5
551,MoGCDSW,id-less,parent organization,NSO,Q33890,5
552,free,Q1543615,subclass of,education,Q8434,5
553,economic,Q8134,country,Liberia,Q1014,5
554,programmes,Q39071357,subclass of,policies,Q47011897,5
555,4,Q202,followed by,5,Q203,5
556,accountability,Q2798912,facet of,transparency,Q3026325,5
557,accountable,Q66309805,subclass of,transparent,Q487623,5
558,local,Q11851202,subclass of,councils,Q55557858,5
559,sectoral,Q110279343,part of,national,Q53247,5
560,poverty,Q10294,instance of,forms,Q47014869,5
561,transport,Q7590,part of,system,Q1,5
562,SDGs,Q7649586,has part,16.6,Q3597604,5
563,MoTPW,id-less,subclass of,CSOs,Q22808416,5
564,infrastructure,Q121359,subclass of,services,Q114080183,5
565,poverty,Q10294,subclass of,absolute,Q481201,5
566,sectors,Q2739810,part of,economy,Q159810,5
567,District,Q123705,subclass of,Councils,Q55557858,5
568,MoFEPD,id-less,located in the administrative territorial entity,MoGDSW,id-less,5
569,local,Q11851202,contains administrative territorial entity,central,Q57525,5
570,SDGs,Q7649586,has part,1,Q199,5
571,SDGs,Q7649586,part of,Agenda,Q4692030,5
572,localities,Q3257686,part of,sectors,Q2739810,5
573,economic development,Q4530482,part of,social,Q345367,5
574,urban,Q159313,subclass of,areas,Q4788688,5
575,2022,Q49625,followed by,2023,Q49622,5
576,trade,Q601401,has part,investment,Q4290,5
577,private,Q158668,different from,public,Q294440,5
578,v e l o,id-less,part of,d e v e l o,id-less,5
579,2014,Q1999,followed by,2018,Q25291,5
580,2013/14,Q14905926,followed by,2014/15,Q18621352,5
581,2013 LDHS,id-less,point in time,2013,Q1998,5
582,2012/13,Q1933662,followed by,2013/14,Q14905926,5
583,Mid-term interventions,id-less,follows,Short-term interventions,Q38579888,5
584,8th NSEDP,id-less,followed by,9th NSEDP,id-less,5
585,Central Bank of Liberia,Q2899684,country,Liberia,Q1014,5
586,government,Q7188,part of,private sector,Q591763,5
587,9.4,Q54605626,part of,MGDS,Q73420129,5
588,leaving no one behind,Q30062065,instance of,principle,Q211364,5
589,lifelong learning,Q368475,subclass of,learning,Q133500,5
590,least developed countries,Q752401,opposite of,developed countries,Q132453,5
591,child,Q7569,subclass of,labour,Q9630,5
592,Expected,Q50376823,said to be the same as,Medium,Q2249676,5
593,COVID -19,Q112712553,point in time,19,Q39850,5
594,stability,Q403605,said to be the same as,peace,Q454,5
595,POLICIES,Q47011897,part of,PLAN,Q4006,5
596,MAF,Q1073939,instance of,Admin,Q4039395,5
597,change,Q1150070,has effect,climate,Q7937,5
598,village,Q532,located in the administrative territorial entity,district,Q123705,5
599,ADC,Q369894,subclass of,ADCs,Q1069596,5
600,infectious,Q18123741,subclass of,disease,Q12136,5
601,districts,Q5283500,part of,provinces,Q429976,5
602,8,Q23355,part of,SDG,Q7649586,5
603,social,Q345367,subclass of,services,Q114080183,5
604,rural,Q7380465,subclass of,population,Q33829,5
605,sexual,Q12198,subclass of,violence,Q124490,5
606,SDG 4,Q98658975,has part,Quality Education,Q53581209,5
607,climate,Q7937,has cause,change,Q1150070,5
608,Liberia Vision 2030,id-less,point in time,2030,Q12799,5
609,rural,Q7380465,has part,remote areas,Q64303346,5
610,policies,Q47011897,has part,strategies,Q185451,5
611,national,Q53247,instance of,budget,Q41263,5
612,civil society,Q181865,part of,private sector,Q591763,5
613,goals,Q4503831,different from,targets,Q852162,5
614,2018,Q25291,follows,2016,Q25245,5
615,2018,Q25291,follows,2015,Q2002,5
616,2018,Q25291,follows,2014,Q1999,5
617,nutritious,Q2005610,subclass of,food,Q2095,5
618,SDG,Q7649586,has part,indicators,Q21170064,5
619,player,Q937857,opposite of,partner,Q728646,5
620,education,Q8434,subclass of,services,Q114080183,5
621,SWGr,Q9585605,instance of,SDG indicators,id-less,5
622,SDG,Q7649586,has part,8,Q23355,5
623,2016,Q25245,followed by,2019,Q25274,5
624,2016,Q25245,followed by,2018,Q25291,5
625,inheritance,Q200303,subclass of,property,Q937228,5
626,SDGs,Q7649586,point in time,2030,Q12799,5
627,Government,Q7188,has part,The Government,Q7737401,5
628,micro,Q154121,subclass of,small,Q2590065,5
629,house,Q3947,part of,household,Q259059,5
630,human,Q5,has part,capital,Q193893,5
631,d,Q573,part of,a n d,Q18109730,5
632,T h e,Q7790686,has part,t,Q127,5
633,public,Q294440,instance of,sector,Q3958441,5
634,d e v e l o,id-less,has part,v e l o,id-less,5
635,Goal 16,id-less,number of participants,16,Q40254,5
636,women’s,Q948442,opposite of,men’s,Q1553018,5
637,women,Q467,subclass of,potential,Q21170479,5
638,curriculum,Q207137,part of,school,Q3914,5
639,household,Q259059,has part,house,Q3947,5
640,public sector,Q294217,has part,service delivery,Q88514508,5
641,ING AGENDA,id-less,publisher,ING,Q645708,5
642,real GDP,Q7301159,subclass of,GDP,Q12638,5
643,public,Q294440,different from,service,Q7406919,5
644,decent work,Q827081,subclass of,employment,Q656365,5
645,II.,Q28469712,point in time,II,Q200,5
646,development,Q1074523,has part,outcomes,Q38084488,5
647,Government of Lao PDR,id-less,located in the administrative territorial entity,Vientiane,Q9326,5
648,10%,Q784749,area,10,Q23806,5
649,mitigation,Q47496130,subclass of,adaptation,Q3331189,5
650,Goal 5,Q53581210,main subject,Gender equality,Q113453,5
651,region,Q82794,part of,country,Q6256,5
652,reform,Q900406,subclass of,reforms,Q900406,5
653,Goal,Q4503831,facet of,development,Q1074523,5
654,medium-term,Q22294920,followed by,long-term,Q247145,5
655,public,Q294440,different from,private,Q158668,5
656,Non State,Q7933191,subclass of,actors,Q33999,5
657,quality,Q1207505,said to be the same as,health,Q12147,5
658,their,Q1189745,has part,last,Q30013662,4
659,learning,Q133500,part of,education,Q8434,4
660,social,Q345367,has part,economic activity,Q8187769,4
661,MoH,Q203535,parent organization,NSO,Q33890,4
662,last,Q30013662,part of,their,Q1189745,4
663,MoFEPD,id-less,parent organization,RBM/NSO,id-less,4
664,forestry,Q38112,subclass of,fisheries,Q180538,4
665,4.1.1,Q108821108,point in time,1,Q199,4
666,PDR,Q18967481,replaced by,Lao,Q819,4
667,infrastructure,Q121359,facet of,health,Q12147,4
668,rich,Q3917267,opposite of,poor,Q5729485,4
669,SDGs,Q7649586,has part,16,Q40254,4
670,a c h,Q60550218,has part,c,Q623,4
671,2008 census,Q85728798,point in time,2008,Q2004,4
672,Exchange,Q179076,product or material produced,Commodity,Q2424752,4
673,financial,Q22687,studied by,management,Q2920921,4
674,t,Q127,has part,i,Q1103,4
675,international cooperation,Q9378718,subclass of,cooperation,Q380962,4
676,rich foods,id-less,has part,micronutrient,Q531507,4
677,community,Q486972,has part,household,Q259059,4
678,infrastructure,Q121359,has part,equipment,Q10273457,4
679,healthcare,Q31207,facet of,affordable,Q1414593,4
680,4.2,Q217363,point in time,4,Q202,4
681,Sierra Leone,Q1044,shares border with,Guinea,Q1006,4
682,social,Q345367,has part,support,Q861259,4
683,VNR,Q18042973,country,Malawi,Q1020,4
684,control,Q11175,said to be the same as,ownership,Q6498684,4
685,general,Q83460,part of,public,Q294440,4
686,sectors,Q2739810,has part,localities,Q3257686,4
687,implementation,Q245962,part of,coordination,Q2463100,4
688,SDG,Q7649586,has part,Goal,Q4503831,4
689,WHO,Q7817,subsidiary,UNICEF,Q740308,4
690,SDGs,Q7649586,has part,2,Q200,4
691,procurement,Q829492,part of,management,Q2920921,4
692,formal sector,Q59395045,instance of,sector,Q3958441,4
693,economic,Q8134,has part,rights,Q780687,4
694,EDUCATION,Q8434,has part,SECONDARY,Q28469712,4
695,MAC,Q75687,used by,MACs,Q18028763,4
696,Reduced,Q29811237,instance of,prevalence,Q719602,4
697,PDR,Q18967481,contains administrative territorial entity,Lao PDR,Q819,4
698,MoEST,Q110922462,part of,MoLGRD,id-less,4
699,district,Q123705,contains administrative territorial entity,village,Q532,4
700,forest,Q4421,subclass of,ecosystem,Q37813,4
701,Abuja Declaration 2003,id-less,point in time,2003,Q1986,4
702,SDG,Q7649586,has part,TARGETSCORRESPONDING,id-less,4
703,countries,Q6256,continent,Africa,Q15,4
704,equity,Q827451,different from,access,Q80689,4
705,Government,Q7188,has part,private sector,Q591763,4
706,international,Q1072012,subclass of,markets,Q110249433,4
707,LACC,Q1727138,parent organization,MoJ,Q1031145,4
708,2011/12,Q4620175,followed by,2012/13,Q1933662,4
709,2030 agenda,Q22129254,point in time,2030,Q12799,4
710,Institutions,Q27711101,subclass of,functions,Q190686,4
711,developed countries,Q132453,opposite of,least developed countries,Q752401,4
712,research,Q42240,part of,development,Q1074523,4
713,equitable quality,id-less,subclass of,quality,Q1207505,4
714,population,Q33829,has part,growth,Q1342838,4
715,delivery,Q7590,part of,service,Q7406919,4
716,international,Q1072012,has part,national,Q53247,4
717,Outcome Indicators by 2017,id-less,part of,Sector Goal,id-less,4
718,economic governance,Q112871075,subclass of,governance,Q1553864,4
719,per capita,Q558635,part of,GDP,Q12638,4
720,SDGr indicators,id-less,part of,SDGr,Q30292073,4
721,Lift Liberia,id-less,instance of,PRS,Q1346893,4
722,Rivercess,Q955095,instance of,counties,Q1350181,4
723,economic activity,Q8187769,part of,social,Q345367,4
724,rights,Q780687,part of,economic,Q8134,4
725,Power to the,Q2608169,number of episodes,1,Q199,4
726,BASIC,Q42979,use,EDUCATION,Q8434,4
727,Every 10,id-less,number of episodes,10,Q23806,4
728,Sustainable,Q66095801,subclass of,Development,Q1074523,4
729,mainstreaming,Q2251268,facet of,gender,Q48277,4
730,Proportion of,Q15126530,subclass of,Proportion,Q2631509,4
731,gender,Q48277,subclass of,violence,Q124490,4
732,SDGs,Q7649586,has part,11,Q37136,4
733,support,Q861259,part of,social,Q345367,4
734,Decent work,Q827081,has effect,economic growth,Q189833,4
735,specific,Q71536040,subclass of,emphasis,Q181767,4
736,Economic,Q8134,has part,Report,Q10870555,4
737,implementation of the SDGs,id-less,facet of,SDGs,Q7649586,4
738,equity,Q827451,subclass of,financing,Q6055890,4
739,Republic of Liberia,Q1014,country,Liberia,Q1014,4
740,Zero hunger,Q50215926,facet of,Goal 2,Q50215926,4
741,Zero Hunger,Q50215926,part of,SDG 2,Q50215926,4
742,inclusive,Q75365274,subclass of,sustainable economic growth,id-less,4
743,Climate Action,Q22661680,part of,SDG 13,Q53581236,4
744,17.13.1,Q57595686,point in time,17,Q40118,4
745,packages,Q18614375,has part,goals,Q4503831,4
746,compulsory,Q774228,subclass of,education,Q8434,4
747,innovation,Q174165,has cause,technology,Q11016,4
748,Lao PDR,Q819,member of,ASEAN,Q7768,4
749,industrialization,Q202398,subclass of,sustainable,Q66095801,4
750,management,Q2920921,facet of,forest,Q4421,4
751,Monitoring,Q2143522,subclass of,Evaluation,Q1379672,4
752,results framework,id-less,subclass of,framework,Q6671777,4
753,On-going,Q106971903,facet of,VACS,Q740396,4
754,satisfied,Q7426259,said to be the same as,very,Q585222,4
755,access,Q80689,part of,market,Q330284,4
756,tenure,Q7700938,facet of,security,Q2526135,4
757,Introduction,Q305178,part of,Chapter 1,Q27230535,4
758,MICS,Q6744445,instance of,MoH,Q203535,4
759,technology,Q11016,subclass of,science,Q336,4
760,e-government,Q211017,subclass of,ICT,Q5268834,4
761,Introduction,Q305178,part of,1,Q199,4
762,children,Q7569,followed by,young,Q845069,4
763,household,Q259059,part of,community,Q486972,4
764,u,Q129,part of,c,Q623,4
765,protection,Q179073,subclass of,human rights,Q8458,4
766,infrastructure,Q121359,part of,economic,Q8134,4
767,MoLUHD,id-less,instance of,Reports,Q10870555,4
768,"319,00",id-less,point in time,319,Q32360,4
769,Goal 10,Q53581222,has part,Reduced inequalities,id-less,4
770,reconciliation,Q1194317,subclass of,peace,Q454,4
771,sanitation,Q949149,subclass of,infrastructure,Q121359,4
772,ministries,Q192350,has part,agencies,Q392918,4
773,e,Q684,part of,i,Q1103,4
774,SDGs 8.1,id-less,point in time,8.1,Q11188324,4
775,revenue,Q850210,part of,budget,Q41263,4
776,private sectors,id-less,part of,public,Q294440,4
777,location,Q2221906,facet of,geographical,Q1071,4
778,men’s,Q1553018,opposite of,women’s,Q948442,4
779,efficient,Q1034411,subclass of <triplet>responsive,professional,Q702269,4
780,access,Q80689,different from,equity,Q827451,4
781,interventions,Q15763635,part of,development,Q1074523,4
782,Security,Q2526135,opposite of,Peace,Q454,4
783,Private,Q158668,instance of,sectors,Q2739810,4
784,public,Q294440,subclass of,services,Q114080183,4
785,NSO,Q33890,subsidiary,MoH,Q203535,4
786,efficient,Q1034411,subclass of,professional,Q702269,4
787,efficient,Q1034411,subclass of,effective,Q5347238,4
788,private sector,Q591763,part of,Government,Q7188,4
789,LSB,Q3436689,part of,Survey,Q747810,4
790,abuse,Q600571,subclass of,violence,Q124490,4
791,legal,Q2210557,has part,regulatory framework,Q104899384,4
792,DoDMA,Q5287955,subsidiary,DCCMS,Q110751582,4
793,Malawi Government,Q30261842,country,Malawi,Q1020,4
794,children,Q7569,subclass of,youth,Q190007,4
795,revenue,Q850210,part of,GDP,Q12638,4
796,infrastructure,Q121359,subclass of,infrastructures,Q50817466,4
797,indicators,Q21170064,part of,SDGi,id-less,4
798,schemes,Q717197,use,irrigation,Q11453,4
799,energy,Q11379,subclass of,infrastructure,Q121359,4
800,regional,Q1218597,part of,global,Q13780930,4
801,Survey,Q747810,has part,LSB,Q3436689,4
802,social security,Q2483208,subclass of,social protection,Q2483208,4
803,MGDS III,id-less,followed by,SDGs,Q7649586,4
804,a n d,Q18109730,part of,i o n,Q67487913,4
805,very,Q585222,said to be the same as,satisfied,Q7426259,4
806,MoJ,Q1031145,subsidiary,LACC,Q1727138,4
807,Human,Q5,subclass of,Rights,Q780687,4
808,morbidity,Q4,has effect,mortality,Q58702,4
809,Lao PDR,Q819,instance of,country,Q6256,4
810,Development,Q1074523,subclass of,Areas,Q4788688,4
811,objectives,Q94315724,part of,goals,Q4503831,4
812,financial,Q22687,has part,monetary,Q8142,4
813,Peace,Q454,opposite of,Security,Q2526135,4
814,nature,Q180445,subclass of,tourism,Q49389,4
815,HMIS,Q9350463,instance of,MoH,Q203535,4
816,Guinea,Q1006,shares border with,Sierra Leone,Q1044,4
817,SDGs,Q7649586,has part,SDGs implementation,id-less,4
818,Lao PDR,Q819,located in the administrative territorial entity,PDR,Q18967481,4
819,r m a t,id-less,has part,m,Q11573,4
820,t h,Q27143834,has part,h,Q129,4
821,Ministry,Q192350,subsidiary,Education,Q8434,4
822,National,Q53247,country,Malawi,Q1020,4
823,vulnerability,Q631425,facet of,poverty,Q10294,4
824,social assistance,Q12322674,part of,social safety net,Q7551358,4
825,land,Q11081619,use,agriculture,Q11451,4
826,Report,Q10870555,part of,Economic,Q8134,4
827,subnational,Q1788582,part of,national,Q53247,4
828,growth,Q1342838,part of,population,Q33829,4
829,Sub-Saharan Africa,Q132959,has part,Liberia,Q1014,4
830,market,Q330284,has part,access,Q80689,4
831,Lao,Q819,replaces,PDR,Q18967481,4
832,MGDS III,id-less,subclass of,MGDS,Q73420129,4
833,3,Q201,part of,SDGs,Q7649586,4
834,access to justice,Q28135689,facet of,justice,Q16533,4
835,MOEST,Q110922462,instance of,reports,Q10870555,4
836,childhood,Q276258,has part,early,Q40719727,4
837,Renaissance,Q4692,continent,Africa,Q15,4
838,Human,Q5,has part,Rights,Q780687,4
839,taken,Q277080,subclass of,process,Q10843872,4
840,mortality,Q58702,subclass of,morbidity,Q4,4
841,ECONOMIC,Q8134,has part,DEVELOPMENT,Q1074523,4
842,MoLGRD,id-less,has part,MoEST,Q110922462,4
843,Lofa,Q1659942,instance of,counties,Q1350181,4
844,planning,Q309100,has part,budgeting,Q41263,4
845,Tourism,Q49389,instance of,Industry,Q8148,4
846,Goal,Q4503831,part of,SDG,Q7649586,4
847,mortality,Q58702,has cause,morbidity,Q4,4
848,Sector Goal,id-less,has part,Outcome Indicators by 2017,id-less,4
849,SDGs implementation,id-less,part of,SDGs,Q7649586,4
850,Reduced inequalities,id-less,part of,Goal 10,Q53581222,4
851,provinces,Q429976,contains administrative territorial entity,districts,Q5283500,4
852,m,Q11573,part of,r m a t,id-less,4
853,poverty line,Q205660,subclass of,Proportion of population,id-less,4
854,insurance,Q43183,part of,financial,Q22687,4
855,sustainable,Q66095801,subclass of,reliable,Q11348540,4
856,sustainable,Q66095801,subclass of,education,Q8434,4
857,poor,Q5729485,subclass of,people,Q5,4
858,macroeconomic,Q39680,part of,environment,Q2249676,4
859,2014/15,Q18621352,followed by,2015/16,Q18923167,4
860,districts,Q5283500,country,country,Q6256,4
861,law,Q7748,has part,regulations,Q106947327,4
862,poor,Q5729485,opposite of,rich,Q3917267,4
863,national,Q53247,part of,international,Q1072012,4
864,rule of law,Q44918,part of,democracy,Q7174,4
865,Key Performance,Q55841138,part of,SDGs,Q7649586,4
866,regulatory,Q428148,subclass of,framework,Q6671777,4
867,Liberia,Q1014,part of,Sub-Saharan Africa,Q132959,4
868,manufacturing,Q187939,instance of,sector,Q3958441,4
869,Liberia,Q1014,country,Liberia’s,Q3136204,4
870,goods,Q2424752,has part,services,Q114080183,4
871,regulatory framework,Q104899384,part of,legal,Q2210557,4
872,2019,Q25274,follows,2016,Q25245,4
