,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
513,processing,Q6661985,product or material produced,food,Q2095,4
514,implementation,Q245962,part of,project,Q170584,4
515,Bureau of Statistics,Q480242,country,Bangladesh,Q902,4
516,fisheries,Q180538,product or material produced,fish,Q152,4
517,implementation,Q245962,part of,development,Q1074523,4
518,sanitation,Q949149,facet of,water supply,Q1061108,4
519,Dhaka,Q1354,country,country,Q6256,4
520,Table 8,id-less,instance of,Table,Q14748,4
521,LNG,Q358333,different from,coal,Q24489,4
522,ecology,Q7150,studies,environment,Q2249676,4
523,1998-99,Q279736,point in time,1998,Q2089,4
524,air transport,Q1757562,subclass of,transport,Q7590,4
525,Table 11,id-less,number of participants,11,Q37136,4
526,1993-94,Q98925592,point in time,1993,Q2065,4
527,ICT,Q5268834,instance of,industry,Q8148,4
528,1994-95,Q455985,point in time,1994,Q2067,4
529,1995-96,Q95919708,point in time,1995,Q2068,4
530,implementation,Q245962,facet of,SDGs,Q7649586,4
531,1996-97,Q196515,point in time,1996,Q2070,4
532,1997-98,Q98925600,point in time,1997,Q2088,4
533,FY20,Q56676632,followed by,FY25,id-less,4
534,ministries,Q192350,has part,agencies,Q392918,4
535,inclusion error,id-less,different from,exclusion,Q5853064,4
536,8th Plan,id-less,instance of,period,Q12171,4
537,FY2025,id-less,follows,FY2020,id-less,4
538,FY2025,id-less,follows,FY2021,id-less,4
539,health,Q12147,facet of,education,Q8434,4
540,ecosystem,Q37813,has part,biodiversity,Q47041,4
541,artisanal,Q877729,subclass of,fisher,Q331432,4
542,8th Plan,id-less,has part,ADP Allocations for Agriculture Sector in the 8th Plan,id-less,4
543,Korea,Q18097,diplomatic relation,Taiwan,Q865,4
544,8th Plan,id-less,instance of,Plan,Q4006,4
545,Korea,Q18097,diplomatic relation,Japan,Q17,4
546,tonne,Q191118,said to be the same as,M,Q11573,4
547,Thailand,Q869,diplomatic relation,China,Q148,4
548,Academia,Q2777905,part of,Industry,Q8148,4
549,education,Q8434,different from,employment,Q656365,4
550,CSOs,Q22808416,different from,NGOs,Q11788357,4
551,INTRODUCTION,Q305178,part of,4.1,Q2816680,4
552,FY25,id-less,follows,FY20,Q56676632,4
553,task,Q759676,has part,content,Q12488383,4
554,education,Q8434,has part,curriculum,Q207137,4
555,2015-16,Q19346732,point in time,2015,Q2002,4
556,tourism,Q49389,instance of,industry,Q8148,4
557,productivity,Q2111958,said to be the same as,efficiency,Q1034411,4
558,8FYP period,id-less,part of,8FYP,id-less,4
559,food security,Q1229911,facet of,nutrition,Q2138622,4
560,FY2023,id-less,followed by,FY2024,id-less,4
561,8FYP,id-less,instance of,period,Q12171,4
562,FY2011,Q59636497,followed by,FY2012,Q59636382,4
563,Ministry of Women and Children Affairs,Q24897339,number of participants,4,Q202,4
564,FY2016,Q56676661,followed by,FY2017,Q57895348,4
565,Bangladesh’s,Q6906,country,Bangladesh,Q902,4
566,agricultural,Q5356428,practiced by,farmers,Q131512,4
567,teaching,Q352842,subclass of,learning,Q133500,4
568,youth employment,Q110008594,subclass of,employment,Q656365,4
569,IDA,Q954674,has part,Votes,Q836660,4
570,7FYP,id-less,follows,6th,Q28469716,4
571,food safety,Q909821,facet of,nutrition,Q2138622,4
572,productivity,Q2111958,has effect,competitiveness,Q155953,4
573,FY2020,id-less,followed by,FY2025,id-less,4
574,FY2021,id-less,followed by,FY2025,id-less,4
575,14.,Q38582,point in time,14,Q38582,4
576,rural economy,Q63717685,has part,agriculture,Q11451,4
577,Ministry of Social Welfare,Q107353598,area,2,Q200,4
578,Public Security Division,Q65122582,number of participants,17,Q40118,4
579,7FYP,id-less,country,Bangladesh,Q902,4
580,Forestry,Q38112,part of,Agriculture,Q11451,4
581,farmers,Q131512,field of this occupation,agricultural,Q5356428,4
582,district,Q123705,part of,districts,Q5283500,4
583,Person,Q5,has part,Year,Q577,4
584,Economics Division,Q26217801,has part,General Economics Division,id-less,4
585,Indonesia,Q252,diplomatic relation,China,Q148,4
586,Divisions,Q67325359,different from,Ministries,Q192350,4
587,bus,Q5638,subclass of,Passenger,Q319604,4
588,export,Q182722,subclass of,manufacturing,Q187939,4
589,diversification,Q731453,subclass of,agricultural,Q5356428,4
590,health insurance,Q334911,subclass of,scheme,Q959962,4
591,1-7,Q17329128,instance of,Rank,Q56019,4
592,Power Division,Q85794222,instance of,Source,Q7376362,4
593,public,Q294440,has part,private sectors,id-less,4
594,infrastructure,Q121359,part of,transport,Q7590,4
595,nutrition,Q2138622,part of,food,Q2095,4
596,bribe,Q187436,used by,public official,Q599151,4
597,globalization,Q7181,has effect,trade,Q601401,4
598,Anti-Corruption Commission,Q4774512,number of participants,2,Q200,4
599,soil,Q36133,has part,water,Q283,4
600,bridge,Q12280,subclass of,road,Q34442,4
601,Perspective Plan 2021,id-less,point in time,2021,Q49628,4
602,goods,Q2424752,part of,trade,Q601401,4
603,political,Q82955,part of,social,Q345367,4
604,1.115%,id-less,point in time,1,Q199,4
605,Climate Change,Q125928,has effect,Environment,Q2249676,4
606,Posts and Telecommunications Division,Q55630322,number of participants,12,Q36977,4
607,population,Q33829,country,Bangladesh,Q902,4
608,Ministry of Cultural Affairs,Q19745020,number of participants,3,Q201,4
609,10%,Q784749,area,10,Q23806,4
610,Ministries,Q192350,different from,Divisions,Q67325359,4
611,Economic Relations Division,Q5333405,parent organization,Ministry of Finance,Q4294782,4
612,infrastructure,Q121359,subclass of,investment,Q4290,4
613,South Asia,Q771405,shares border with,East Asia,Q27231,4
614,Inputs Consumer Goods,id-less,subclass of,Consumer Goods,Q56573357,4
615,Upazila,Q620471,part of,districts,Q5283500,4
616,BRDB,id-less,parent organization,RDCD,id-less,4
617,poverty,Q10294,subclass of,income,Q850210,4
618,Perspective Plan of Bangladesh,id-less,country,Bangladesh,Q902,4
619,strategies,Q185451,part of,policies,Q47011897,4
620,Year,Q577,part of,Person,Q5,4
621,districts,Q5283500,has part,district,Q123705,4
622,infrastructure,Q121359,part of,physical,Q413,4
623,East Asia,Q27231,shares border with,South Asia,Q771405,4
624,women’s empowerment,Q15675642,facet of,gender equality,Q113453,4
625,India,Q668,diplomatic relation,Nepal,Q837,4
626,slum,Q201759,subclass of,urban,Q159313,4
627,energy sector,Q1304795,instance of,sector,Q3958441,4
628,laws,Q22096098,has part,regulations,Q106947327,4
629,VAW Survey,id-less,instance of,Survey,Q747810,4
630,exclusion,Q5853064,different from,inclusion error,id-less,4
631,slums,Q201759,part of,urban,Q159313,4
632,policy,Q1156854,part of,legal,Q2210557,4
633,divisions,Q67325359,has part,ministries,Q192350,4
634,Education,Q8434,has part,Technology,Q11016,4
635,Indicator,Q3695082,point in time,1,Q199,4
636,population,Q33829,part of,urban,Q159313,4
637,General Economics Division,id-less,part of,Economics Division,Q26217801,4
638,Bangladesh,Q902,diplomatic relation,China,Q148,4
639,poverty reduction,Q1824165,subclass of,growth,Q1342838,4
640,employment,Q656365,different from,education,Q8434,4
641,Implementing Agencies,id-less,part of,Objectives,Q94315724,4
642,public investment,Q59095065,subclass of,investment,Q4290,4
643,Votes,Q836660,part of,IDA,Q954674,4
644,Votes in ADB,id-less,facet of,ADB,Q590208,4
645,Vietnam,Q881,diplomatic relation,India,Q668,4
646,industry,Q8148,has part,services,Q114080183,4
647,Seventh Plan,Q17004279,follows,Sixth,Q1128759,4
648,agriculture,Q11451,different from,industry,Q8148,3
649,FY1974,id-less,followed by,FY2013,Q59634265,3
650,Baseline,Q201610,part of,Division,Q169534,3
651,agriculture,Q11451,country,Bangladesh,Q902,3
652,participation,Q1773152,subclass of,decision making,Q1331926,3
653,B,Q8799,has part,T,Q127,3
654,outcomes,Q38084488,has cause,learning,Q133500,3
655,squatter settlement,Q1294703,subclass of,slums,Q201759,3
656,FY20,Q56676632,number of participants,20,Q40292,3
657,the world,Q16502,has part,Bangladesh,Q902,3
658,Vision 2041,id-less,part of,SDGs,Q7649586,3
659,disaster risk,Q63645802,subclass of,adopt,Q180472,3
660,FY17,Q46084673,followed by,FY18,Q5630238,3
661,entrepreneurship,Q3908516,subclass of,employment,Q656365,3
662,Industry,Q8148,has part,Academia,Q2777905,3
663,demand,Q1665268,part of,market,Q330284,3
664,disaster risk reduction,Q5281359,subclass of,strategies,Q185451,3
665,birth,Q34581,has effect,death,Q4,3
666,B,Q8799,opposite of,G,Q41803,3
667,FY18,Q5630238,followed by,FY19,Q59671813,3
668,agriculture,Q11451,instance of,industry,Q8148,3
669,localization,Q130543,facet of,SDGs,Q7649586,3
670,US Dollar,Q4917,diplomatic relation,Bangladesh,Q902,3
671,Annex Table A5.2,id-less,has part,"Chapter 5, Part 1",id-less,3
672,sectors,Q2739810,part of,industries,Q2976602,3
673,Vietnam,Q881,diplomatic relation,Thailand,Q869,3
674,aquaculture,Q188989,subclass of,production,Q739302,3
675,economy,Q159810,country,country,Q6256,3
676,8FYP,id-less,main subject,poverty reduction,Q1824165,3
677,self -employment,id-less,subclass of,employment,Q656365,3
678,LDC,Q752401,member of,WTO,Q7825,3
679,teachers,Q1211139,part of,students,Q48282,3
680,Vietnam,Q881,diplomatic relation,Indonesia,Q252,3
681,environmental management,Q929380,subclass of,management,Q2920921,3
682,8FYP,id-less,part of,Government,Q7188,3
683,8FYP,id-less,part of,government,Q7188,3
684,finance,Q43015,subclass of,formal services,Q77638237,3
685,8FYP,id-less,point in time,8FYP period,id-less,3
686,laws,Q22096098,has part,policies,Q47011897,3
687,teacher education,Q1374230,part of,curricula,Q6510200,3
688,policy,Q1156854,part of,institutional,Q682969,3
689,Vehicle by,id-less,product or material produced,Vehicle,Q42889,3
690,LC,Q760,different from,bonded warehouse,Q5257004,3
691,BBS Statistical Yearbook,id-less,instance of,Yearbook,Q10283140,3
692,BBS,Q210499,has part,GED Projections,id-less,3
693,Wise,Q693552,part of,Ministry,Q192350,3
694,nutritious,Q2005610,subclass of,food,Q2095,3
695,FY2015,Q56676632,followed by,FY2016,Q56676661,3
696,Part 2,Q48631336,number of episodes,2,Q200,3
697,strategy,Q185451,has part,policy,Q1156854,3
698,agricultural GDP,id-less,subclass of,GDP,Q12638,3
699,8FYP,id-less,instance of,tax reform,Q2346630,3
700,agricultural,Q5356428,subclass of,products,Q542929,3
701,5.1,Q60724383,point in time,5,Q203,3
702,FY2013,Q59634265,follows,FY1974,id-less,3
703,FY2013,Q59634265,point in time,2013,Q1998,3
704,Bank,Q22687,owned by,CrPbs,id-less,3
705,inclusive growth,Q17121563,subclass of,growth,Q1342838,3
706,infrastructure,Q121359,subclass of,infrastructures,Q50817466,3
707,demand-side management,Q104122980,subclass of,management,Q2920921,3
708,FY15,Q64791626,follows,FY14,Q57762853,3
709,FY2015,Q56676632,point in time,2015,Q2002,3
710,inclusive,Q75365274,subclass of,growth,Q1342838,3
711,transport,Q7590,has part,infrastructure,Q121359,3
712,2000,Q1985,point in time <triplet>4000,3000,Q917994,3
713,7FYP,id-less,has part,7FYP strategy,id-less,3
714,agriculture,Q11451,instance of,sectors,Q2739810,3
715,valuation,Q4008379,studies,property,Q937228,3
716,children,Q7569,opposite of,women,Q467,3
717,school,Q3914,has part,students,Q48282,3
718,ecology,Q7150,studies,natural environment,Q43619,3
719,1984-85,Q642844,point in time,1984,Q2432,3
720,1985-86,Q98925587,point in time,1985,Q2431,3
721,1986-87,Q696245,point in time,1986,Q2430,3
722,1987-88,Q98925590,point in time,1987,Q2429,3
723,1988-89,Q696237,point in time,1988,Q2426,3
724,1989-90,Q98925591,point in time,1989,Q2425,3
725,Asia,Q48,has part,Pacific Region,Q3922764,3
726,1990-91,Q118823,point in time,1990,Q2064,3
727,Taka,Q129164,country,Bangladesh,Q902,3
728,Gini coefficient,Q162455,facet of,income inequality,Q5055020,3
729,1991-92,Q95919453,point in time,1991,Q2062,3
730,1992-93,Q275673,point in time,1992,Q2060,3
731,energy efficiency,Q192704,subclass of,renewable energy,Q12705,3
732,Perspective Plan,id-less,point in time,2021,Q49628,3
733,Indonesia,Q252,diplomatic relation,Vietnam,Q881,3
734,Australia,Q408,member of,ADB,Q590208,3
735,Architecture,Q12271,practiced by,Architect,Q42973,3
736,air quality,Q56245086,facet of,environmental protection,Q832237,3
737,Perspective Plan of Bangladesh,id-less,point in time,2021-2041,id-less,3
738,private sectors,id-less,opposite of,public,Q294440,3
739,Taiwan,Q865,diplomatic relation,Korea,Q18097,3
740,8,Q23355,part of,9,Q19108,3
741,secondary level,Q7443787,subclass of,education,Q8434,3
742,decent work,Q827081,subclass of,employment,Q656365,3
743,energy sector,Q1304795,has part,power,Q25107,3
744,processing,Q6661985,part of,production,Q739302,3
745,civil society,Q181865,subclass of,organizations,Q43229,3
746,RDCD,id-less,subsidiary,BRDB,id-less,3
747,processing,Q6661985,part of,agro,Q29715311,3
748,moderate poverty,id-less,subclass of,poverty,Q10294,3
749,19 pandemic,id-less,has cause,COVID -19 pandemic,Q113888949,3
750,savings,Q100348459,subclass of,investment,Q4290,3
751,8.32,Q65557487,point in time,8,Q23355,3
752,innovation,Q174165,has cause,technology,Q11016,3
753,modern services,id-less,subclass of,services,Q114080183,3
754,1950s,Q36297,point in time,1950,Q18597,3
755,8.00,Q17874611,point in time,8,Q23355,3
756,FDI,Q490513,subclass of,Foreign Direct Investment,Q490513,3
757,8.8,Q154137,point in time,8,Q23355,3
758,innovation,Q174165,subclass of,creativity,Q170658,3
759,Indicators,Q21170064,has part,Targets,Q852162,3
760,tertiary,Q188645,subclass of,education,Q8434,3
761,economic,Q8134,country,Bangladesh,Q902,3
762,Global Export,id-less,subclass of,Export,Q182722,3
763,FDI,Q490513,subclass of,investment,Q4290,3
764,justice,Q16533,said to be the same as,equality,Q842346,3
765,citizenship education,Q10270843,subclass of,education,Q8434,3
766,economic development,Q4530482,part of,social,Q345367,3
767,Architect,Q42973,field of this occupation,Architecture,Q12271,3
768,agriculture,Q11451,practiced by,farmers,Q131512,3
769,FY 2018,id-less,part of,ERD,Q193050,3
770,secondary cities,id-less,subclass of,cities,Q515,3
771,FY 2019,id-less,point in time,2019,Q25274,3
772,Global indicator,Q56769124,instance of,indicator,Q3695082,3
773,transmission,Q525512,opposite of,distribution,Q200726,3
774,Good practice,Q10506640,subclass of,practice,Q1751775,3
775,India,Q668,diplomatic relation,Thailand,Q869,3
776,Bhutan,Q917,shares border with,Bangladesh,Q902,3
777,FY11,Q54835328,followed by,FY12,id-less,3
778,delivery,Q7590,subclass of,service,Q7406919,3
779,FY12,id-less,followed by,FY13,id-less,3
780,B,Q8799,has part,G,Q41803,3
781,FY12,id-less,follows,FY11,Q54835328,3
782,FY13,id-less,followed by,FY14,Q57762853,3
783,FY13,id-less,follows,FY12,id-less,3
784,children,Q7569,part of,women,Q467,3
785,FY14,Q57762853,followed by,FY15,Q64791626,3
786,vaccine,Q134808,subclass of,medicines,Q27726946,3
787,distribution,Q200726,opposite of,transmission,Q525512,3
788,FY14,Q57762853,follows,FY13,id-less,3
789,LGI,Q1708491,part of,urban,Q159313,3
790,agriculture,Q11451,product or material produced,food,Q2095,3
791,output tariffs,id-less,opposite of,input tariffs,id-less,3
792,7th,Q28469717,follows,6th,Q28469716,3
793,science,Q336,practiced by,teachers,Q1211139,3
794,R&D,Q129,studies,innovation,Q174165,3
795,Household Income and Expenditure Survey,Q46770781,publisher,BBS,Q210499,3
796,8FYP,id-less,follows,8FYP period,id-less,3
797,jute,Q107211,subclass of,textile,Q28823,3
798,private sector,Q591763,part of,Government,Q7188,3
799,nutrition,Q2138622,studies,food,Q2095,3
800,ICT,Q5268834,subclass of,innovation,Q174165,3
801,story,Q1318295,has part,words,Q1321370,3
802,North,Q659,shares border with,South,Q667,3
803,input tariffs,id-less,opposite of,output tariffs,id-less,3
804,4th HPNSP,id-less,instance of,HPNSP,id-less,3
805,7FYP strategy,id-less,part of,7FYP,id-less,3
806,Targets,Q852162,part of,Indicators,Q21170064,3
807,agriculture,Q11451,uses,water,Q283,3
808,cities,Q515,different from,towns,Q22108005,3
809,monitoring,Q2143522,facet of,accountability,Q2798912,3
810,technology,Q11016,has effect,innovation,Q174165,3
811,numeracy,Q140637,subclass of,literacy,Q8236,3
812,poor,Q5729485,subclass of,disadvantaged,Q106394435,3
813,National Board of Revenue,Q6971061,country,Bangladesh,Q902,3
814,artificial intelligence,Q11660,part of,fourth industrial revolution,Q1661989,3
815,disaster,Q3839081,has cause,climate,Q7937,3
816,trade,Q601401,country,Bangladesh,Q902,3
817,Bangladesh,Q902,shares border with,Pakistan,Q843,3
818,development,Q1074523,has part,implementation,Q245962,3
819,land,Q11081619,part of,environment,Q2249676,3
820,social,Q345367,has part,economic development,Q4530482,3
821,trade,Q601401,part of,economy,Q159810,3
822,Bangladesh,Q902,shares border with,Bhutan,Q917,3
823,Bangladesh,Q902,ranking,2,Q200,3
824,Bangladesh,Q902,ranking,153 countries,id-less,3
825,extreme poor,id-less,subclass of,poor,Q5729485,3
826,inequality,Q28113351,has cause,growth,Q1342838,3
827,Bangladesh,Q902,ranking,1,Q199,3
828,digital economy,Q138461,instance of,economy,Q159810,3
829,ITES,Q14830765,part of,IT,Q38,3
830,Bangabandhu Sheikh Mujibur Rahman,Q3449522,country of citizenship,Bangladesh,Q902,3
831,trade,Q601401,part of,industry,Q8148,3
832,Bangladesh,Q902,part of,the world,Q16502,3
833,capital,Q193893,part of,capital market,Q750458,3
834,Bangladesh,Q902,part of,global economy,Q473750,3
835,Private,Q158668,opposite of,Public,Q294440,3
836,neonatal,Q898674,part of,maternal,Q20490136,3
837,UMIC,Q230492,different from,HIC,Q18039741,3
838,planning,Q309100,part of,management,Q2920921,3
839,exploitation,Q600571,subclass of,violence,Q124490,3
840,Japan,Q17,member of,ADB,Q590208,3
841,G,Q41803,part of,B,Q8799,3
842,pluralistic,Q86836366,subclass of,democracy,Q7174,3
843,domino,Q1238400,subclass of,effect,Q2995644,3
844,HIES 2010,id-less,point in time,2010,Q1995,3
845,price,Q160151,part of,market,Q330284,3
846,developing countries,Q177323,opposite of,developed countries,Q132453,3
847,NSDP 2011,id-less,point in time,2011,Q1994,3
848,HIES,Q14912019,instance of,BBS,Q210499,3
849,innovation,Q174165,studied by,R&D,Q129,3
850,diversification,Q731453,subclass of,agriculture,Q11451,3
851,G,Q41803,opposite of,B,Q8799,3
852,facilities,Q15761653,part of,health care,Q31207,3
853,NBR Tax Revenue,id-less,number of participants,8,Q23355,3
854,literacy,Q8236,facet of,adult,Q80994,3
855,Bangladesh Bank,Q806532,instance of,Source,Q7376362,3
856,Transport Sector Master Plan 2041,id-less,point in time,2041,Q49914,3
