head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
Reduced inequalities,id-less,part of,Goal 10,Q53581222,4,Reduced inequalities part of Goal 10,Reduced inequalities_id-less,Goal 10_Q53581222
Government,Q7188,country,Liberia,Q1014,4,Government country Liberia,Government_Q7188,Liberia_Q1014
5,Q203,follows,4,Q202,4,5 follows 4,5_Q203,4_Q202
sanitation,Q949149,subclass of,infrastructure,Q121359,4,sanitation subclass of infrastructure,sanitation_Q949149,infrastructure_Q121359
economic development,Q4530482,subclass of,development,Q1074523,4,economic development subclass of development,economic development_Q4530482,development_Q1074523
policies,Q47011897,has part,strategies,Q185451,4,policies has part strategies,policies_Q47011897,strategies_Q185451
social security,Q2483208,subclass of,social protection,Q2483208,4,social security subclass of social protection,social security_Q2483208,social protection_Q2483208
nature,Q180445,subclass of,tourism,Q49389,4,nature subclass of tourism,nature_Q180445,tourism_Q49389
2015,Q2002,followed by,2018,Q25291,4,2015 followed by 2018,2015_Q2002,2018_Q25291
economic activity,Q8187769,part of,social,Q345367,4,economic activity part of social,economic activity_Q8187769,social_Q345367
Lao,Q819,replaces,PDR,Q18967481,4,Lao replaces PDR,Lao_Q819,PDR_Q18967481
regulations,Q106947327,part of,legislation,Q820655,4,regulations part of legislation,regulations_Q106947327,legislation_Q820655
adolescents,Q360484,subclass of,youth,Q190007,4,adolescents subclass of youth,adolescents_Q360484,youth_Q190007
drought,Q43059,has effect,flood,Q8068,4,drought has effect flood,drought_Q43059,flood_Q8068
Power to the,Q2608169,number of episodes,1,Q199,4,Power to the number of episodes 1,Power to the_Q2608169,1_Q199
social,Q345367,has part,economic activity,Q8187769,4,social has part economic activity,social_Q345367,economic activity_Q8187769
Lao PDR,Q819,member of,ASEAN,Q7768,4,Lao PDR member of ASEAN,Lao PDR_Q819,ASEAN_Q7768
sustainable,Q66095801,subclass of,green,Q3133,4,sustainable subclass of green,sustainable_Q66095801,green_Q3133
lifelong learning,Q368475,subclass of,learning,Q133500,4,lifelong learning subclass of learning,lifelong learning_Q368475,learning_Q133500
PDR,Q18967481,contains administrative territorial entity,Lao PDR,Q819,4,PDR contains administrative territorial entity Lao PDR,PDR_Q18967481,Lao PDR_Q819
sustainable,Q66095801,subclass of,economic growth,Q189833,4,sustainable subclass of economic growth,sustainable_Q66095801,economic growth_Q189833
NA NA NA NA,Q6956425,part of,NA,Q49,4,NA NA NA NA part of NA,NA NA NA NA_Q6956425,NA_Q49
history,Q309,facet of,Liberia,Q1014,4,history facet of Liberia,history_Q309,Liberia_Q1014
trade,Q601401,part of,production,Q739302,4,trade part of production,trade_Q601401,production_Q739302
SDG,Q7649586,has part,TARGETSCORRESPONDING,id-less,4,SDG has part TARGETSCORRESPONDING,SDG_Q7649586,TARGETSCORRESPONDING_id-less
rule of law,Q44918,part of,democracy,Q7174,4,rule of law part of democracy,rule of law_Q44918,democracy_Q7174
Liberia Vision 2030,id-less,point in time,2030,Q12799,4,Liberia Vision 2030 point in time 2030,Liberia Vision 2030_id-less,2030_Q12799
specific,Q71536040,subclass of,emphasis,Q181767,4,specific subclass of emphasis,specific_Q71536040,emphasis_Q181767
poor,Q5729485,subclass of,people,Q5,4,poor subclass of people,poor_Q5729485,people_Q5
private sector,Q591763,opposite of,public,Q294440,4,private sector opposite of public,private sector_Q591763,public_Q294440
Sub-Saharan Africa,Q132959,has part,Liberia,Q1014,4,Sub-Saharan Africa has part Liberia,Sub-Saharan Africa_Q132959,Liberia_Q1014
their,Q1189745,has part,last,Q30013662,4,their has part last,their_Q1189745,last_Q30013662
poor,Q5729485,opposite of,rich,Q3917267,4,poor opposite of rich,poor_Q5729485,rich_Q3917267
Ministry of Planning and Investment,Q6867449,located in the administrative territorial entity,Vientiane,Q9326,4,Ministry of Planning and Investment located in the administrative territorial entity Vientiane,Ministry of Planning and Investment_Q6867449,Vientiane_Q9326
LSB,Q3436689,part of,Survey,Q747810,4,LSB part of Survey,LSB_Q3436689,Survey_Q747810
II.,Q28469712,point in time,II,Q200,4,II. point in time II,II._Q28469712,II_Q200
public sector,Q294217,has part,service delivery,Q88514508,4,public sector has part service delivery,public sector_Q294217,service delivery_Q88514508
innovation,Q174165,has cause,technology,Q11016,4,innovation has cause technology,innovation_Q174165,technology_Q11016
service delivery,Q88514508,part of,public sector,Q294217,4,service delivery part of public sector,service delivery_Q88514508,public sector_Q294217
financial,Q22687,has part,monetary,Q8142,4,financial has part monetary,financial_Q22687,monetary_Q8142
international cooperation,Q9378718,subclass of,cooperation,Q380962,4,international cooperation subclass of cooperation,international cooperation_Q9378718,cooperation_Q380962
districts,Q5283500,located in the administrative territorial entity,provinces,Q429976,4,districts located in the administrative territorial entity provinces,districts_Q5283500,provinces_Q429976
SDG 13,Q53581236,has part,Climate Action,Q22661680,4,SDG 13 has part Climate Action,SDG 13_Q53581236,Climate Action_Q22661680
infrastructure,Q121359,part of,sector,Q3958441,4,infrastructure part of sector,infrastructure_Q121359,sector_Q3958441
rural,Q7380465,subclass of,communities,Q177634,4,rural subclass of communities,rural_Q7380465,communities_Q177634
research,Q42240,has part,development,Q1074523,4,research has part development,research_Q42240,development_Q1074523
efficient,Q1034411,subclass of,professional,Q702269,4,efficient subclass of professional,efficient_Q1034411,professional_Q702269
Goal 10,Q53581222,has part,Reduced inequalities,id-less,4,Goal 10 has part Reduced inequalities,Goal 10_Q53581222,Reduced inequalities_id-less
efficient,Q1034411,subclass of <triplet>responsive,professional,Q702269,4,efficient subclass of <triplet>responsive professional,efficient_Q1034411,professional_Q702269
micro,Q154121,subclass of,small,Q2590065,4,micro subclass of small,micro_Q154121,small_Q2590065
2030 Agenda for Sustainable Development,Q22129254,point in time,2030,Q12799,4,2030 Agenda for Sustainable Development point in time 2030,2030 Agenda for Sustainable Development_Q22129254,2030_Q12799
public sector,Q294217,opposite of,private sector,Q591763,4,public sector opposite of private sector,public sector_Q294217,private sector_Q591763
district,Q123705,contains administrative territorial entity,village,Q532,4,district contains administrative territorial entity village,district_Q123705,village_Q532
Transparency,Q3026325,facet of,Governance,Q1553864,4,Transparency facet of Governance,Transparency_Q3026325,Governance_Q1553864
2019,Q25274,follows,2016,Q25245,4,2019 follows 2016,2019_Q25274,2016_Q25245
sustainable,Q66095801,subclass of,development,Q1074523,4,sustainable subclass of development,sustainable_Q66095801,development_Q1074523
Output 1,id-less,facet of,economic growth,Q189833,4,Output 1 facet of economic growth,Output 1_id-less,economic growth_Q189833
2018,Q25291,follows,2016,Q25245,4,2018 follows 2016,2018_Q25291,2016_Q25245
ECONOMIC,Q8134,has part,DEVELOPMENT,Q1074523,4,ECONOMIC has part DEVELOPMENT,ECONOMIC_Q8134,DEVELOPMENT_Q1074523
Liberia,Q1014,part of,Sub-Saharan Africa,Q132959,4,Liberia part of Sub-Saharan Africa,Liberia_Q1014,Sub-Saharan Africa_Q132959
indicators,Q21170064,part of,SDG,Q7649586,4,indicators part of SDG,indicators_Q21170064,SDG_Q7649586
rich,Q3917267,opposite of,poor,Q5729485,4,rich opposite of poor,rich_Q3917267,poor_Q5729485
Survey,Q747810,has part,LSB,Q3436689,4,Survey has part LSB,Survey_Q747810,LSB_Q3436689
sectors,Q2739810,has part,localities,Q3257686,4,sectors has part localities,sectors_Q2739810,localities_Q3257686
PDR,Q18967481,replaced by,Lao,Q819,4,PDR replaced by Lao,PDR_Q18967481,Lao_Q819
accountability,Q2798912,subclass of,transparency,Q3026325,4,accountability subclass of transparency,accountability_Q2798912,transparency_Q3026325
children,Q7569,followed by,young,Q845069,4,children followed by young,children_Q7569,young_Q845069
strategies,Q185451,part of,policies,Q47011897,4,strategies part of policies,strategies_Q185451,policies_Q47011897
professional,Q702269,has part,efficient,Q1034411,4,professional has part efficient,professional_Q702269,efficient_Q1034411
developed countries,Q132453,opposite of,least developed countries,Q752401,4,developed countries opposite of least developed countries,developed countries_Q132453,least developed countries_Q752401
Climate Action,Q22661680,part of,SDG 13,Q53581236,4,Climate Action part of SDG 13,Climate Action_Q22661680,SDG 13_Q53581236
development,Q1074523,has part,outcomes,Q38084488,4,development has part outcomes,development_Q1074523,outcomes_Q38084488
technical,Q569612,subclass of,education,Q8434,4,technical subclass of education,technical_Q569612,education_Q8434
provinces,Q429976,contains administrative territorial entity,districts,Q5283500,4,provinces contains administrative territorial entity districts,provinces_Q429976,districts_Q5283500
Zero hunger,Q50215926,facet of,Goal 2,Q50215926,4,Zero hunger facet of Goal 2,Zero hunger_Q50215926,Goal 2_Q50215926
projects,Q93241073,part of,programmes,Q39071357,4,projects part of programmes,projects_Q93241073,programmes_Q39071357
2018,Q25291,follows,2015,Q2002,4,2018 follows 2015,2018_Q25291,2015_Q2002
Decent work,Q827081,has effect,economic growth,Q189833,4,Decent work has effect economic growth,Decent work_Q827081,economic growth_Q189833
SDGi,id-less,has part,indicators,Q21170064,4,SDGi has part indicators,SDGi_id-less,indicators_Q21170064
inheritance,Q200303,subclass of,property,Q937228,4,inheritance subclass of property,inheritance_Q200303,property_Q937228
rule of law,Q44918,subclass of,law,Q7748,4,rule of law subclass of law,rule of law_Q44918,law_Q7748
sustainable,Q66095801,subclass of,education,Q8434,4,sustainable subclass of education,sustainable_Q66095801,education_Q8434
public,Q294440,has part,private sectors,id-less,4,public has part private sectors,public_Q294440,private sectors_id-less
rural area,Q175185,opposite of,urban,Q159313,4,rural area opposite of urban,rural area_Q175185,urban_Q159313
last,Q30013662,part of,their,Q1189745,4,last part of their,last_Q30013662,their_Q1189745
SDG,Q7649586,has part,indicators,Q21170064,4,SDG has part indicators,SDG_Q7649586,indicators_Q21170064
indicators,Q21170064,part of,SDGi,id-less,4,indicators part of SDGi,indicators_Q21170064,SDGi_id-less
men’s,Q1553018,opposite of,women’s,Q948442,4,men’s opposite of women’s,men’s_Q1553018,women’s_Q948442
Baseline,Q201610,subclass of,Frequency,Q11652,3,Baseline subclass of Frequency,Baseline_Q201610,Frequency_Q11652
services,Q114080183,part of,goods,Q2424752,3,services part of goods,services_Q114080183,goods_Q2424752
MACs,Q18028763,part of,MAC,Q75687,3,MACs part of MAC,MACs_Q18028763,MAC_Q75687
services,Q114080183,different from,goods,Q2424752,3,services different from goods,services_Q114080183,goods_Q2424752
road,Q34442,subclass of,infrastructure,Q121359,3,road subclass of infrastructure,road_Q34442,infrastructure_Q121359
development,Q1074523,part of,economic,Q8134,3,development part of economic,development_Q1074523,economic_Q8134
4.2,Q217363,point in time,4,Q202,3,4.2 point in time 4,4.2_Q217363,4_Q202
forestry,Q38112,subclass of,fisheries,Q180538,3,forestry subclass of fisheries,forestry_Q38112,fisheries_Q180538
primary education,Q975085,has part,grade 5,Q5447589,3,primary education has part grade 5,primary education_Q975085,grade 5_Q5447589
1986 Constitution,id-less,point in time,1986,Q2430,3,1986 Constitution point in time 1986,1986 Constitution_id-less,1986_Q2430
SDGi,id-less,developer,SDGi Owners,id-less,3,SDGi developer SDGi Owners,SDGi_id-less,SDGi Owners_id-less
human rights,Q8458,facet of,human,Q5,3,human rights facet of human,human rights_Q8458,human_Q5
Government,Q7188,has part,The Government,Q7737401,3,Government has part The Government,Government_Q7188,The Government_Q7737401
newborn,Q576104,has cause,tive,Q54972493,3,newborn has cause tive,newborn_Q576104,tive_Q54972493
regions,Q429976,country,Liberia,Q1014,3,regions country Liberia,regions_Q429976,Liberia_Q1014
macroeconomic,Q39680,part of,environment,Q2249676,3,macroeconomic part of environment,macroeconomic_Q39680,environment_Q2249676
village,Q532,different from,town,Q3957,3,village different from town,village_Q532,town_Q3957
children under 5,Q48373411,number of participants,5,Q203,3,children under 5 number of participants 5,children under 5_Q48373411,5_Q203
HIES 2016,id-less,point in time,2016,Q25245,3,HIES 2016 point in time 2016,HIES 2016_id-less,2016_Q25245
ACTIVITIES/INPUTS,id-less,part of,PROGRAMMES/ACTIVITIES/INPUTS,id-less,3,ACTIVITIES/INPUTS part of PROGRAMMES/ACTIVITIES/INPUTS,ACTIVITIES/INPUTS_id-less,PROGRAMMES/ACTIVITIES/INPUTS_id-less
Vientiane,Q9326,instance of,provinces,Q429976,3,Vientiane instance of provinces,Vientiane_Q9326,provinces_Q429976
conflict,Q198,has effect,poverty,Q10294,3,conflict has effect poverty,conflict_Q198,poverty_Q10294
Stakeholders,Q108798676,has part,Stakeholder,Q852998,3,Stakeholders has part Stakeholder,Stakeholders_Q108798676,Stakeholder_Q852998
infectious,Q18123741,subclass of,disease,Q12136,3,infectious subclass of disease,infectious_Q18123741,disease_Q12136
primary,Q669262,subclass of,education,Q8434,3,primary subclass of education,primary_Q669262,education_Q8434
agriculture,Q11451,instance of,sectors,Q2739810,3,agriculture instance of sectors,agriculture_Q11451,sectors_Q2739810
forestry,Q38112,part of,Agriculture,Q11451,3,forestry part of Agriculture,forestry_Q38112,Agriculture_Q11451
FREQUENCY OF,Q81945591,part of,LEVEL INDICATOR,Q113996587,3,FREQUENCY OF part of LEVEL INDICATOR,FREQUENCY OF_Q81945591,LEVEL INDICATOR_Q113996587
Bokeo,Q334884,instance of,provinces,Q429976,3,Bokeo instance of provinces,Bokeo_Q334884,provinces_Q429976
primary,Q669262,followed by,secondary school,Q159334,3,primary followed by secondary school,primary_Q669262,secondary school_Q159334
Government,Q7188,has part,Government’s,Q161837,3,Government has part Government’s,Government_Q7188,Government’s_Q161837
resources,Q1554231,has effect,access,Q80689,3,resources has effect access,resources_Q1554231,access_Q80689
forest,Q4421,subclass of,natural resource,Q188460,3,forest subclass of natural resource,forest_Q4421,natural resource_Q188460
early childhood education,Q1472221,subclass of,education,Q8434,3,early childhood education subclass of education,early childhood education_Q1472221,education_Q8434
macroeconomic stability,Q58357542,facet of,macroeconomic,Q39680,3,macroeconomic stability facet of macroeconomic,macroeconomic stability_Q58357542,macroeconomic_Q39680
development,Q1074523,part of,research,Q42240,3,development part of research,development_Q1074523,research_Q42240
coverage,Q378956,has part <triplet>essential,essential,Q30093000,3,coverage has part <triplet>essential essential,coverage_Q378956,essential_Q30093000
disaggregated,Q65075740,subclass of,data,Q42848,3,disaggregated subclass of data,disaggregated_Q65075740,data_Q42848
sustainable tourism,Q1344240,subclass of,tourism,Q49389,3,sustainable tourism subclass of tourism,sustainable tourism_Q1344240,tourism_Q49389
private sector,Q591763,opposite of,public sector,Q294217,3,private sector opposite of public sector,private sector_Q591763,public sector_Q294217
Technical and Vocational Education and Training,Q18286682,has part,TVET,Q18286682,3,Technical and Vocational Education and Training has part TVET,Technical and Vocational Education and Training_Q18286682,TVET_Q18286682
Ministry of Natural Resource,Q1961567,field of work,Natural Resource,Q188460,3,Ministry of Natural Resource field of work Natural Resource,Ministry of Natural Resource_Q1961567,Natural Resource_Q188460
protection,Q179073,part of,social,Q345367,3,protection part of social,protection_Q179073,social_Q345367
3 Indicators,id-less,has part,1,Q199,3,3 Indicators has part 1,3 Indicators_id-less,1_Q199
3 Indicators,id-less,has part,2,Q200,3,3 Indicators has part 2,3 Indicators_id-less,2_Q200
job creation,Q56324059,has effect,economic growth,Q189833,3,job creation has effect economic growth,job creation_Q56324059,economic growth_Q189833
protection,Q179073,subclass of,human rights,Q8458,3,protection subclass of human rights,protection_Q179073,human rights_Q8458
promote,Q103927205,part of,education,Q8434,3,promote part of education,promote_Q103927205,education_Q8434
Figure 3.7,id-less,depicts,GDP Growth Forecasts,id-less,3,Figure 3.7 depicts GDP Growth Forecasts,Figure 3.7_id-less,GDP Growth Forecasts_id-less
rural,Q7380465,has part,population,Q33829,3,rural has part population,rural_Q7380465,population_Q33829
Ministry of Planning and Investment,Q6867449,field of work,Investment,Q4290,3,Ministry of Planning and Investment field of work Investment,Ministry of Planning and Investment_Q6867449,Investment_Q4290
