head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
macro strategic areas,id-less,part of,sectoral strategies,id-less,1,macro strategic areas part of sectoral strategies,macro strategic areas_id-less,sectoral strategies_id-less
manufacturing,Q187939,part of,economy,Q159810,1,manufacturing part of economy,manufacturing_Q187939,economy_Q159810
industry,Q8148,has part,engage,Q5377426,1,industry has part engage,industry_Q8148,engage_Q5377426
infrastructure,Q121359,subclass of,provision,Q703087,1,infrastructure subclass of provision,infrastructure_Q121359,provision_Q703087
infrastructure,Q121359,part of,production,Q739302,1,infrastructure part of production,infrastructure_Q121359,production_Q739302
infrastructure,Q121359,part of,physical environment,Q107447748,1,infrastructure part of physical environment,infrastructure_Q121359,physical environment_Q107447748
infrastructure,Q121359,part of,Industrial development,Q107526382,1,infrastructure part of Industrial development,infrastructure_Q121359,Industrial development_Q107526382
infrastructure,Q121359,has part,capacity,Q1347367,1,infrastructure has part capacity,infrastructure_Q121359,capacity_Q1347367
infrastructural development,id-less,has part,recreational facilities,Q39841397,1,infrastructural development has part recreational facilities,infrastructural development_id-less,recreational facilities_Q39841397
information unit,id-less,part of,exc hange,id-less,1,information unit part of exc hange,information unit_id-less,exc hange_id-less
information management system,Q121182,use,planning,Q309100,1,information management system use planning,information management system_Q121182,planning_Q309100
information dissemination,Q112116869,facet of,mining,Q44497,1,information dissemination facet of mining,information dissemination_Q112116869,mining_Q44497
information,Q11028,part of,structures,Q811979,1,information part of structures,information_Q11028,structures_Q811979
informal sector,Q944235,subclass of,urban,Q159313,1,informal sector subclass of urban,informal sector_Q944235,urban_Q159313
informal sector,Q944235,part of,rural development,Q3045473,1,informal sector part of rural development,informal sector_Q944235,rural development_Q3045473
informal sector,Q944235,part of,economic growth,Q189833,1,informal sector part of economic growth,informal sector_Q944235,economic growth_Q189833
informal sector,Q944235,opposite of,formal economic sector,id-less,1,informal sector opposite of formal economic sector,informal sector_Q944235,formal economic sector_id-less
informal sector,Q944235,has part,dynamic activities in the informal sector,id-less,1,informal sector has part dynamic activities in the informal sector,informal sector_Q944235,dynamic activities in the informal sector_id-less
infant,Q998,subclass of,mat,Q1136834,1,infant subclass of mat,infant_Q998,mat_Q1136834
industry,Q8148,product or material produced,product,Q2424752,1,industry product or material produced product,industry_Q8148,product_Q2424752
industry,Q8148,part of,economy,Q159810,1,industry part of economy,industry_Q8148,economy_Q159810
industry,Q8148,has part,services,Q114080183,1,industry has part services,industry_Q8148,services_Q114080183
infrastructure,Q121359,subclass of,services,Q114080183,1,infrastructure subclass of services,infrastructure_Q121359,services_Q114080183
inheritance,Q200303,subclass of,law,Q7748,1,inheritance subclass of law,inheritance_Q200303,law_Q7748
inheritance rights,id-less,part of,traditio nal,id-less,1,inheritance rights part of traditio nal,inheritance rights_id-less,traditio nal_id-less
inv olving,id-less,country,Swazis,Q98026686,1,inv olving country Swazis,inv olving_id-less,Swazis_Q98026686
ion,Q36496,part of,agricultural product,Q11827455,1,ion part of agricultural product,ion_Q36496,agricultural product_Q11827455
investor,Q557880,subclass of,stakeholders,Q108798676,1,investor subclass of stakeholders,investor_Q557880,stakeholders_Q108798676
investment location,id-less,facet of,investment,Q4290,1,investment location facet of investment,investment location_id-less,investment_Q4290
investment,Q4290,subclass of,private sector,Q591763,1,investment subclass of private sector,investment_Q4290,private sector_Q591763
investment,Q4290,subclass of,finance,Q43015,1,investment subclass of finance,investment_Q4290,finance_Q43015
investi gated,id-less,subclass of,technology,Q11016,1,investi gated subclass of technology,investi gated_id-less,technology_Q11016
inves tment,id-less,subclass of,inves,Q1650915,1,inves tment subclass of inves,inves tment_id-less,inves_Q1650915
inves ted,id-less,part of,pension funds,Q59648002,1,inves ted part of pension funds,inves ted_id-less,pension funds_Q59648002
interventio n,id-less,facet of,poverty,Q10294,1,interventio n facet of poverty,interventio n_id-less,poverty_Q10294
inhibits growth,Q64074635,has cause,energy crisis,Q1341376,1,inhibits growth has cause energy crisis,inhibits growth_Q64074635,energy crisis_Q1341376
integration of offenders,id-less,facet of,society,Q8425,1,integration of offenders facet of society,integration of offenders_id-less,society_Q8425
integration,Q80091,facet of,environmental protection,Q832237,1,integration facet of environmental protection,integration_Q80091,environmental protection_Q832237
integrated,Q36578,subclass of,rehabilitated,Q52133779,1,integrated subclass of rehabilitated,integrated_Q36578,rehabilitated_Q52133779
insurance,Q43183,subclass of,savings,Q100348459,1,insurance subclass of savings,insurance_Q43183,savings_Q100348459
institutions,Q27711101,part of,health care,Q31207,1,institutions part of health care,institutions_Q27711101,health care_Q31207
institutional arrangements,Q81231664,has part,decision-making process,Q54023377,1,institutional arrangements has part decision-making process,institutional arrangements_Q81231664,decision-making process_Q54023377
institutional arrangements,Q81231664,facet of,gender relations,Q65088268,1,institutional arrangements facet of gender relations,institutional arrangements_Q81231664,gender relations_Q65088268
innovation,Q174165,subclass of,creativity,Q170658,1,innovation subclass of creativity,innovation_Q174165,creativity_Q170658
industry,Q8148,has part,market,Q330284,1,industry has part market,industry_Q8148,market_Q330284
industrialization,Q202398,has part,promotionstrategy,id-less,1,industrialization has part promotionstrategy,industrialization_Q202398,promotionstrategy_id-less
irrigated agriculture,Q852873,subclass of,land,Q11081619,1,irrigated agriculture subclass of land,irrigated agriculture_Q852873,land_Q11081619
industrialization,Q202398,has part,good governance strategy,id-less,1,industrialization has part good governance strategy,industrialization_Q202398,good governance strategy_id-less
human settlements,Q486972,part of,urban area,Q702492,1,human settlements part of urban area,human settlements_Q486972,urban area_Q702492
human resource planning,Q71224219,subclass of,policy,Q1156854,1,human resource planning subclass of policy,human resource planning_Q71224219,policy_Q1156854
human resource development,Q5366892,subclass of,macro strategy,id-less,1,human resource development subclass of macro strategy,human resource development_Q5366892,macro strategy_id-less
human resource development,Q5366892,subclass of,Promote,Q103927205,1,human resource development subclass of Promote,human resource development_Q5366892,Promote_Q103927205
human capital,Q165687,part of,programmes,Q39071357,1,human capital part of programmes,human capital_Q165687,programmes_Q39071357
housing policy,Q2588157,facet of,Housing,Q188507,1,housing policy facet of Housing,housing policy_Q2588157,Housing_Q188507
housing needs,Q72234614,facet of,urban,Q159313,1,housing needs facet of urban,housing needs_Q72234614,urban_Q159313
housing developers,id-less,part of,financial ins titutions,id-less,1,housing developers part of financial ins titutions,housing developers_id-less,financial ins titutions_id-less
households,Q64873892,part of,private sector,Q591763,1,households part of private sector,households_Q64873892,private sector_Q591763
households,Q64873892,part of,communities,Q177634,1,households part of communities,households_Q64873892,communities_Q177634
hotel,Q27686,subclass of,accommodation,Q3947,1,hotel subclass of accommodation,hotel_Q27686,accommodation_Q3947
ho ped,id-less,use,stimulating,Q50319263,1,ho ped use stimulating,ho ped_id-less,stimulating_Q50319263
historically,Q1620945,has part,culturally,Q1338878,1,historically has part culturally,historically_Q1620945,culturally_Q1338878
histor ical,id-less,has part,socio-economic understanding,id-less,1,histor ical has part socio-economic understanding,histor ical_id-less,socio-economic understanding_id-less
higher education,Q136822,has part,policies,Q47011897,1,higher education has part policies,higher education_Q136822,policies_Q47011897
health- related organisations,id-less,part of,health system,Q11000047,1,health- related organisations part of health system,health- related organisations_id-less,health system_Q11000047
health system,Q11000047,has part,health- related organisations,id-less,1,health system has part health- related organisations,health system_Q11000047,health- related organisations_id-less
health services,Q9353606,facet of,quality,Q1207505,1,health services facet of quality,health services_Q9353606,quality_Q1207505
health personnel,Q59283400,field of this occupation,career,Q282049,1,health personnel field of this occupation career,health personnel_Q59283400,career_Q282049
humanities,Q80083,subclass of,social science,Q34749,1,humanities subclass of social science,humanities_Q80083,social science_Q34749
hydro,Q511031,use,agricultural,Q5356428,1,hydro use agricultural,hydro_Q511031,agricultural_Q5356428
hypertension,Q41861,has effect,heart disease,Q190805,1,hypertension has effect heart disease,hypertension_Q41861,heart disease_Q190805
income,Q850210,subclass of,incentive distortion,id-less,1,income subclass of incentive distortion,income_Q850210,incentive distortion_id-less
industrialization,Q202398,country,Cameroon,Q1009,1,industrialization country Cameroon,industrialization_Q202398,Cameroon_Q1009
industrial sector,Q55639,part of,country’sdevelopment engine,id-less,1,industrial sector part of country’sdevelopment engine,industrial sector_Q55639,country’sdevelopment engine_id-less
industrial sector,Q55639,country,Cameroon,Q1009,1,industrial sector country Cameroon,industrial sector_Q55639,Cameroon_Q1009
industrial development,Q107526382,country,Swaziland,Q1050,1,industrial development country Swaziland,industrial development_Q107526382,Swaziland_Q1050
indus trial peace,id-less,instance of,harmony,Q184421,1,indus trial peace instance of harmony,indus trial peace_id-less,harmony_Q184421
independence and accessibility of the judiciary,id-less,instance of,democracy,Q7174,1,independence and accessibility of the judiciary instance of democracy,independence and accessibility of the judiciary_id-less,democracy_Q7174
independence,Q24603,inception,19 68,id-less,1,independence inception 19 68,independence_Q24603,19 68_id-less
income-generating,Q36101111,has effect,unemployment,Q41171,1,income-generating has effect unemployment,income-generating_Q36101111,unemployment_Q41171
incest,Q127683,subclass of,practices,Q104710926,1,incest subclass of practices,incest_Q127683,practices_Q104710926
ide a,Q981536,subclass of,background material,Q66773649,1,ide a subclass of background material,ide a_Q981536,background material_Q66773649
inappropriate language,Q104671588,has effect,sexual harassment,Q751722,1,inappropriate language has effect sexual harassment,inappropriate language_Q104671588,sexual harassment_Q751722
important,Q1139892,said to be the same as,knowledge,Q9081,1,important said to be the same as knowledge,important_Q1139892,knowledge_Q9081
implementation,Q245962,has cause,monitoring,Q2143522,1,implementation has cause monitoring,implementation_Q245962,monitoring_Q2143522
implemen tation,id-less,studied by,cost-benefit analysis,Q942582,1,implemen tation studied by cost-benefit analysis,implemen tation_id-less,cost-benefit analysis_Q942582
impl ementation,id-less,part of,national development planning,Q104880767,1,impl ementation part of national development planning,impl ementation_id-less,national development planning_Q104880767
